ID	length	range
nonAMP6256	191	151-200
nonAMP6257	124	101-150
nonAMP6258	214	>200
nonAMP6259	214	>200
nonAMP6260	218	>200
nonAMP6261	45	0-50
nonAMP6262	248	>200
nonAMP6263	220	>200
nonAMP6264	93	51-100
nonAMP6265	156	151-200
nonAMP6266	247	>200
nonAMP6267	139	101-150
nonAMP6268	82	51-100
nonAMP6269	252	>200
nonAMP6270	158	151-200
nonAMP6271	131	101-150
nonAMP6272	51	51-100
nonAMP6273	89	51-100
nonAMP6274	88	51-100
nonAMP6275	182	151-200
nonAMP6276	119	101-150
nonAMP6277	202	>200
nonAMP6278	244	>200
nonAMP6279	108	101-150
nonAMP6280	107	101-150
nonAMP6281	217	>200
nonAMP6282	137	101-150
nonAMP6283	168	151-200
nonAMP6284	163	151-200
nonAMP6285	188	151-200
nonAMP6286	174	151-200
nonAMP6287	118	101-150
nonAMP6288	242	>200
nonAMP6289	81	51-100
nonAMP6290	175	151-200
nonAMP6291	219	>200
nonAMP6292	201	>200
nonAMP6293	155	151-200
nonAMP6294	101	101-150
nonAMP6295	244	>200
nonAMP6296	79	51-100
nonAMP6297	177	151-200
nonAMP6298	125	101-150
nonAMP6299	191	151-200
nonAMP6300	115	101-150
nonAMP6301	112	101-150
nonAMP6302	202	>200
nonAMP6303	124	101-150
nonAMP6304	248	>200
nonAMP6305	212	>200
nonAMP6306	22	0-50
nonAMP6307	179	151-200
nonAMP6308	123	101-150
nonAMP6309	206	>200
nonAMP6310	115	101-150
nonAMP6311	44	0-50
nonAMP6312	248	>200
nonAMP6313	194	151-200
nonAMP6314	69	51-100
nonAMP6315	249	>200
nonAMP6316	104	101-150
nonAMP6317	118	101-150
nonAMP6318	125	101-150
nonAMP6319	15	0-50
nonAMP6320	80	51-100
nonAMP6321	189	151-200
nonAMP6322	40	0-50
nonAMP6323	103	101-150
nonAMP6324	170	151-200
nonAMP6325	113	101-150
nonAMP6326	219	>200
nonAMP6327	224	>200
nonAMP6328	215	>200
nonAMP6329	130	101-150
nonAMP6330	189	151-200
nonAMP6331	188	151-200
nonAMP6332	181	151-200
nonAMP6333	139	101-150
nonAMP6334	180	151-200
nonAMP6335	238	>200
nonAMP6336	143	101-150
nonAMP6337	223	>200
nonAMP6338	96	51-100
nonAMP6339	217	>200
nonAMP6340	147	101-150
nonAMP6341	117	101-150
nonAMP6342	156	151-200
nonAMP6343	195	151-200
nonAMP6344	51	51-100
nonAMP6345	151	151-200
nonAMP6346	166	151-200
nonAMP6347	229	>200
nonAMP6348	86	51-100
nonAMP6349	145	101-150
nonAMP6350	189	151-200
nonAMP6351	102	101-150
nonAMP6352	141	101-150
nonAMP6353	204	>200
nonAMP6354	118	101-150
nonAMP6355	177	151-200
nonAMP6356	221	>200
nonAMP6357	164	151-200
nonAMP6358	177	151-200
nonAMP6359	174	151-200
nonAMP6360	201	>200
nonAMP6361	197	151-200
nonAMP6362	188	151-200
nonAMP6363	193	151-200
nonAMP6364	112	101-150
nonAMP6365	104	101-150
nonAMP6366	161	151-200
nonAMP6367	229	>200
nonAMP6368	232	>200
nonAMP6369	222	>200
nonAMP6370	92	51-100
nonAMP6371	186	151-200
nonAMP6372	111	101-150
nonAMP6373	173	151-200
nonAMP6374	91	51-100
nonAMP6375	65	51-100
nonAMP6376	100	51-100
nonAMP6377	101	101-150
nonAMP6378	98	51-100
nonAMP6379	100	51-100
nonAMP6380	153	151-200
nonAMP6381	234	>200
nonAMP6382	72	51-100
nonAMP6383	126	101-150
nonAMP6384	129	101-150
nonAMP6385	30	0-50
nonAMP6386	38	0-50
nonAMP6387	196	151-200
nonAMP6388	198	151-200
nonAMP6389	150	101-150
nonAMP6390	147	101-150
nonAMP6391	224	>200
nonAMP6392	37	0-50
nonAMP6393	195	151-200
nonAMP6394	241	>200
nonAMP6395	86	51-100
nonAMP6396	123	101-150
nonAMP6397	210	>200
nonAMP6398	185	151-200
nonAMP6399	196	151-200
nonAMP6400	118	101-150
nonAMP6401	131	101-150
nonAMP6402	121	101-150
nonAMP6403	220	>200
nonAMP6404	39	0-50
nonAMP6405	205	>200
nonAMP6406	213	>200
nonAMP6407	205	>200
nonAMP6408	79	51-100
nonAMP6409	130	101-150
nonAMP6410	141	101-150
nonAMP6411	223	>200
nonAMP6412	153	151-200
nonAMP6413	156	151-200
nonAMP6414	160	151-200
nonAMP6415	207	>200
nonAMP6416	93	51-100
nonAMP6417	60	51-100
nonAMP6418	197	151-200
nonAMP6419	147	101-150
nonAMP6420	55	51-100
nonAMP6421	132	101-150
nonAMP6422	11	0-50
nonAMP6423	138	101-150
nonAMP6424	244	>200
nonAMP6425	195	151-200
nonAMP6426	224	>200
nonAMP6427	10	0-50
nonAMP6428	180	151-200
nonAMP6429	29	0-50
nonAMP6430	218	>200
nonAMP6431	89	51-100
nonAMP6432	68	51-100
nonAMP6433	207	>200
nonAMP6434	219	>200
nonAMP6435	250	>200
nonAMP6436	138	101-150
nonAMP6437	234	>200
nonAMP6438	197	151-200
nonAMP6439	210	>200
nonAMP6440	90	51-100
nonAMP6441	241	>200
nonAMP6442	187	151-200
nonAMP6443	128	101-150
nonAMP6444	135	101-150
nonAMP6445	252	>200
nonAMP6446	86	51-100
nonAMP6447	133	101-150
nonAMP6448	163	151-200
nonAMP6449	94	51-100
nonAMP6450	173	151-200
nonAMP6451	97	51-100
nonAMP6452	187	151-200
nonAMP6453	90	51-100
nonAMP6454	110	101-150
nonAMP6455	47	0-50
nonAMP6456	217	>200
nonAMP6457	249	>200
nonAMP6458	89	51-100
nonAMP6459	195	151-200
nonAMP6460	233	>200
nonAMP6461	255	>200
nonAMP6462	167	151-200
nonAMP6463	254	>200
nonAMP6464	213	>200
nonAMP6465	189	151-200
nonAMP6466	71	51-100
nonAMP6467	95	51-100
nonAMP6468	247	>200
nonAMP6469	142	101-150
nonAMP6470	238	>200
nonAMP6471	101	101-150
nonAMP6472	211	>200
nonAMP6473	62	51-100
nonAMP6474	34	0-50
nonAMP6475	18	0-50
nonAMP6476	176	151-200
nonAMP6477	93	51-100
nonAMP6478	151	151-200
nonAMP6479	235	>200
nonAMP6480	103	101-150
nonAMP6481	178	151-200
nonAMP6482	246	>200
nonAMP6483	110	101-150
nonAMP6484	211	>200
nonAMP6485	160	151-200
nonAMP6486	50	0-50
nonAMP6487	235	>200
nonAMP6488	200	151-200
nonAMP6489	92	51-100
nonAMP6490	182	151-200
nonAMP6491	170	151-200
nonAMP6492	103	101-150
nonAMP6493	234	>200
nonAMP6494	183	151-200
nonAMP6495	166	151-200
nonAMP6496	64	51-100
nonAMP6497	161	151-200
nonAMP6498	150	101-150
nonAMP6499	233	>200
nonAMP6500	231	>200
nonAMP6501	154	151-200
nonAMP6502	218	>200
nonAMP6503	202	>200
nonAMP6504	169	151-200
nonAMP6505	212	>200
nonAMP6506	116	101-150
nonAMP6507	184	151-200
nonAMP6508	53	51-100
nonAMP6509	182	151-200
nonAMP6510	89	51-100
nonAMP6511	180	151-200
nonAMP6512	187	151-200
nonAMP6513	206	>200
nonAMP6514	89	51-100
nonAMP6515	245	>200
nonAMP6516	206	>200
nonAMP6517	232	>200
nonAMP6518	116	101-150
nonAMP6519	166	151-200
nonAMP6520	96	51-100
nonAMP6521	245	>200
nonAMP6522	141	101-150
nonAMP6523	105	101-150
nonAMP6524	213	>200
nonAMP6525	193	151-200
nonAMP6526	177	151-200
nonAMP6527	243	>200
nonAMP6528	129	101-150
nonAMP6529	132	101-150
nonAMP6530	252	>200
nonAMP6531	158	151-200
nonAMP6532	154	151-200
nonAMP6533	216	>200
nonAMP6534	152	151-200
nonAMP6535	209	>200
nonAMP6536	154	151-200
nonAMP6537	214	>200
nonAMP6538	208	>200
nonAMP6539	254	>200
nonAMP6540	149	101-150
nonAMP6541	93	51-100
nonAMP6542	55	51-100
nonAMP6543	149	101-150
nonAMP6544	233	>200
nonAMP6545	93	51-100
nonAMP6546	247	>200
nonAMP6547	59	51-100
nonAMP6548	124	101-150
nonAMP6549	227	>200
nonAMP6550	248	>200
nonAMP6551	179	151-200
nonAMP6552	71	51-100
nonAMP6553	199	151-200
nonAMP6554	101	101-150
nonAMP6555	208	>200
nonAMP6556	179	151-200
nonAMP6557	86	51-100
nonAMP6558	154	151-200
nonAMP6559	145	101-150
nonAMP6560	116	101-150
nonAMP6561	104	101-150
nonAMP6562	44	0-50
nonAMP6563	201	>200
nonAMP6564	236	>200
nonAMP6565	97	51-100
nonAMP6566	138	101-150
nonAMP6567	194	151-200
nonAMP6568	37	0-50
nonAMP6569	237	>200
nonAMP6570	87	51-100
nonAMP6571	132	101-150
nonAMP6572	198	151-200
nonAMP6573	155	151-200
nonAMP6574	224	>200
nonAMP6575	76	51-100
nonAMP6576	232	>200
nonAMP6577	64	51-100
nonAMP6578	66	51-100
nonAMP6579	249	>200
nonAMP6580	48	0-50
nonAMP6581	98	51-100
nonAMP6582	218	>200
nonAMP6583	248	>200
nonAMP6584	184	151-200
nonAMP6585	213	>200
nonAMP6586	243	>200
nonAMP6587	121	101-150
nonAMP6588	87	51-100
nonAMP6589	126	101-150
nonAMP6590	145	101-150
nonAMP6591	167	151-200
nonAMP6592	240	>200
nonAMP6593	203	>200
nonAMP6594	127	101-150
nonAMP6595	242	>200
nonAMP6596	180	151-200
nonAMP6597	217	>200
nonAMP6598	30	0-50
nonAMP6599	187	151-200
nonAMP6600	247	>200
nonAMP6601	11	0-50
nonAMP6602	204	>200
nonAMP6603	41	0-50
nonAMP6604	100	51-100
nonAMP6605	11	0-50
nonAMP6606	188	151-200
nonAMP6607	118	101-150
nonAMP6608	213	>200
nonAMP6609	176	151-200
nonAMP6610	203	>200
nonAMP6611	160	151-200
nonAMP6612	161	151-200
nonAMP6613	156	151-200
nonAMP6614	8	0-50
nonAMP6615	229	>200
nonAMP6616	117	101-150
nonAMP6617	111	101-150
nonAMP6618	155	151-200
nonAMP6619	214	>200
nonAMP6620	219	>200
nonAMP6621	138	101-150
nonAMP6622	196	151-200
nonAMP6623	79	51-100
nonAMP6624	174	151-200
nonAMP6625	239	>200
nonAMP6626	244	>200
nonAMP6627	210	>200
nonAMP6628	236	>200
nonAMP6629	111	101-150
nonAMP6630	71	51-100
nonAMP6631	229	>200
nonAMP6632	182	151-200
nonAMP6633	152	151-200
nonAMP6634	100	51-100
nonAMP6635	244	>200
nonAMP6636	240	>200
nonAMP6637	168	151-200
nonAMP6638	149	101-150
nonAMP6639	127	101-150
nonAMP6640	119	101-150
nonAMP6641	240	>200
nonAMP6642	146	101-150
nonAMP6643	215	>200
nonAMP6644	246	>200
nonAMP6645	245	>200
nonAMP6646	169	151-200
nonAMP6647	158	151-200
nonAMP6648	120	101-150
nonAMP6649	113	101-150
nonAMP6650	185	151-200
nonAMP6651	97	51-100
nonAMP6652	146	101-150
nonAMP6653	100	51-100
nonAMP6654	70	51-100
nonAMP6655	155	151-200
nonAMP6656	83	51-100
nonAMP6657	245	>200
nonAMP6658	224	>200
nonAMP6659	211	>200
nonAMP6660	174	151-200
nonAMP6661	148	101-150
nonAMP6662	92	51-100
nonAMP6663	120	101-150
nonAMP6664	130	101-150
nonAMP6665	188	151-200
nonAMP6666	101	101-150
nonAMP6667	252	>200
nonAMP6668	148	101-150
nonAMP6669	247	>200
nonAMP6670	193	151-200
nonAMP6671	54	51-100
nonAMP6672	37	0-50
nonAMP6673	168	151-200
nonAMP6674	170	151-200
nonAMP6675	160	151-200
nonAMP6676	178	151-200
nonAMP6677	233	>200
nonAMP6678	106	101-150
nonAMP6679	130	101-150
nonAMP6680	108	101-150
nonAMP6681	44	0-50
nonAMP6682	226	>200
nonAMP6683	41	0-50
nonAMP6684	176	151-200
nonAMP6685	120	101-150
nonAMP6686	126	101-150
nonAMP6687	135	101-150
nonAMP6688	207	>200
nonAMP6689	244	>200
nonAMP6690	91	51-100
nonAMP6691	154	151-200
nonAMP6692	214	>200
nonAMP6693	66	51-100
nonAMP6694	83	51-100
nonAMP6695	159	151-200
nonAMP6696	204	>200
nonAMP6697	107	101-150
nonAMP6698	199	151-200
nonAMP6699	98	51-100
nonAMP6700	149	101-150
nonAMP6701	254	>200
nonAMP6702	95	51-100
nonAMP6703	87	51-100
nonAMP6704	114	101-150
nonAMP6705	151	151-200
nonAMP6706	233	>200
nonAMP6707	173	151-200
nonAMP6708	190	151-200
nonAMP6709	175	151-200
nonAMP6710	184	151-200
nonAMP6711	44	0-50
nonAMP6712	167	151-200
nonAMP6713	196	151-200
nonAMP6714	143	101-150
nonAMP6715	242	>200
nonAMP6716	224	>200
nonAMP6717	158	151-200
nonAMP6718	207	>200
nonAMP6719	142	101-150
nonAMP6720	213	>200
nonAMP6721	225	>200
nonAMP6722	56	51-100
nonAMP6723	174	151-200
nonAMP6724	179	151-200
nonAMP6725	37	0-50
nonAMP6726	214	>200
nonAMP6727	254	>200
nonAMP6728	207	>200
nonAMP6729	162	151-200
nonAMP6730	150	101-150
nonAMP6731	59	51-100
nonAMP6732	204	>200
nonAMP6733	58	51-100
nonAMP6734	243	>200
nonAMP6735	238	>200
nonAMP6736	225	>200
nonAMP6737	150	101-150
nonAMP6738	218	>200
nonAMP6739	129	101-150
nonAMP6740	199	151-200
nonAMP6741	103	101-150
nonAMP6742	216	>200
nonAMP6743	210	>200
nonAMP6744	145	101-150
nonAMP6745	154	151-200
nonAMP6746	186	151-200
nonAMP6747	120	101-150
nonAMP6748	252	>200
nonAMP6749	96	51-100
nonAMP6750	98	51-100
nonAMP6751	145	101-150
nonAMP6752	149	101-150
nonAMP6753	58	51-100
nonAMP6754	241	>200
nonAMP6755	187	151-200
nonAMP6756	164	151-200
nonAMP6757	180	151-200
nonAMP6758	101	101-150
nonAMP6759	117	101-150
nonAMP6760	82	51-100
nonAMP6761	213	>200
nonAMP6762	128	101-150
nonAMP6763	151	151-200
nonAMP6764	225	>200
nonAMP6765	90	51-100
nonAMP6766	238	>200
nonAMP6767	118	101-150
nonAMP6768	150	101-150
nonAMP6769	127	101-150
nonAMP6770	202	>200
nonAMP6771	240	>200
nonAMP6772	141	101-150
nonAMP6773	239	>200
nonAMP6774	243	>200
nonAMP6775	159	151-200
nonAMP6776	98	51-100
nonAMP6777	112	101-150
nonAMP6778	127	101-150
nonAMP6779	252	>200
nonAMP6780	170	151-200
nonAMP6781	255	>200
nonAMP6782	178	151-200
nonAMP6783	126	101-150
nonAMP6784	158	151-200
nonAMP6785	197	151-200
nonAMP6786	192	151-200
nonAMP6787	230	>200
nonAMP6788	219	>200
nonAMP6789	87	51-100
nonAMP6790	152	151-200
nonAMP6791	191	151-200
nonAMP6792	112	101-150
nonAMP6793	237	>200
nonAMP6794	206	>200
nonAMP6795	225	>200
nonAMP6796	212	>200
nonAMP6797	144	101-150
nonAMP6798	159	151-200
nonAMP6799	183	151-200
nonAMP6800	156	151-200
nonAMP6801	230	>200
nonAMP6802	67	51-100
nonAMP6803	238	>200
nonAMP6804	163	151-200
nonAMP6805	196	151-200
nonAMP6806	88	51-100
nonAMP6807	142	101-150
nonAMP6808	64	51-100
nonAMP6809	157	151-200
nonAMP6810	101	101-150
nonAMP6811	244	>200
nonAMP6812	37	0-50
nonAMP6813	117	101-150
nonAMP6814	239	>200
nonAMP6815	114	101-150
nonAMP6816	179	151-200
nonAMP6817	193	151-200
nonAMP6818	155	151-200
nonAMP6819	251	>200
nonAMP6820	137	101-150
nonAMP6821	106	101-150
nonAMP6822	61	51-100
nonAMP6823	122	101-150
nonAMP6824	156	151-200
nonAMP6825	172	151-200
nonAMP6826	156	151-200
nonAMP6827	97	51-100
nonAMP6828	154	151-200
nonAMP6829	159	151-200
nonAMP6830	187	151-200
nonAMP6831	63	51-100
nonAMP6832	239	>200
nonAMP6833	232	>200
nonAMP6834	91	51-100
nonAMP6835	211	>200
nonAMP6836	155	151-200
nonAMP6837	71	51-100
nonAMP6838	219	>200
nonAMP6839	247	>200
nonAMP6840	217	>200
nonAMP6841	133	101-150
nonAMP6842	128	101-150
nonAMP6843	113	101-150
nonAMP6844	102	101-150
nonAMP6845	195	151-200
nonAMP6846	135	101-150
nonAMP6847	198	151-200
nonAMP6848	250	>200
nonAMP6849	186	151-200
nonAMP6850	143	101-150
nonAMP6851	215	>200
nonAMP6852	135	101-150
nonAMP6853	241	>200
nonAMP6854	219	>200
nonAMP6855	154	151-200
nonAMP6856	156	151-200
nonAMP6857	156	151-200
nonAMP6858	198	151-200
nonAMP6859	250	>200
nonAMP6860	35	0-50
nonAMP6861	217	>200
nonAMP6862	214	>200
nonAMP6863	223	>200
nonAMP6864	88	51-100
nonAMP6865	153	151-200
nonAMP6866	210	>200
nonAMP6867	115	101-150
nonAMP6868	182	151-200
nonAMP6869	181	151-200
nonAMP6870	65	51-100
nonAMP6871	109	101-150
nonAMP6872	110	101-150
nonAMP6873	89	51-100
nonAMP6874	234	>200
nonAMP6875	122	101-150
nonAMP6876	90	51-100
nonAMP6877	92	51-100
nonAMP6878	238	>200
nonAMP6879	62	51-100
nonAMP6880	250	>200
nonAMP6881	66	51-100
nonAMP6882	112	101-150
nonAMP6883	171	151-200
nonAMP6884	118	101-150
nonAMP6885	247	>200
nonAMP6886	141	101-150
nonAMP6887	118	101-150
nonAMP6888	145	101-150
nonAMP6889	13	0-50
nonAMP6890	240	>200
nonAMP6891	141	101-150
nonAMP6892	188	151-200
nonAMP6893	37	0-50
nonAMP6894	86	51-100
nonAMP6895	113	101-150
nonAMP6896	96	51-100
nonAMP6897	135	101-150
nonAMP6898	222	>200
nonAMP6899	138	101-150
nonAMP6900	245	>200
nonAMP6901	144	101-150
nonAMP6902	121	101-150
nonAMP6903	181	151-200
nonAMP6904	231	>200
nonAMP6905	164	151-200
nonAMP6906	163	151-200
nonAMP6907	67	51-100
nonAMP6908	99	51-100
nonAMP6909	86	51-100
nonAMP6910	250	>200
nonAMP6911	156	151-200
nonAMP6912	151	151-200
nonAMP6913	213	>200
nonAMP6914	242	>200
nonAMP6915	120	101-150
nonAMP6916	235	>200
nonAMP6917	217	>200
nonAMP6918	208	>200
nonAMP6919	54	51-100
nonAMP6920	249	>200
nonAMP6921	190	151-200
nonAMP6922	253	>200
nonAMP6923	105	101-150
nonAMP6924	175	151-200
nonAMP6925	170	151-200
nonAMP6926	109	101-150
nonAMP6927	131	101-150
nonAMP6928	203	>200
nonAMP6929	222	>200
nonAMP6930	239	>200
nonAMP6931	177	151-200
nonAMP6932	237	>200
nonAMP6933	159	151-200
nonAMP6934	198	151-200
nonAMP6935	233	>200
nonAMP6936	192	151-200
nonAMP6937	94	51-100
nonAMP6938	246	>200
nonAMP6939	148	101-150
nonAMP6940	211	>200
nonAMP6941	141	101-150
nonAMP6942	202	>200
nonAMP6943	121	101-150
nonAMP6944	118	101-150
nonAMP6945	238	>200
nonAMP6946	113	101-150
nonAMP6947	103	101-150
nonAMP6948	252	>200
nonAMP6949	91	51-100
nonAMP6950	155	151-200
nonAMP6951	192	151-200
nonAMP6952	184	151-200
nonAMP6953	77	51-100
nonAMP6954	78	51-100
nonAMP6955	209	>200
nonAMP6956	141	101-150
nonAMP6957	251	>200
nonAMP6958	255	>200
nonAMP6959	249	>200
nonAMP6960	190	151-200
nonAMP6961	250	>200
nonAMP6962	237	>200
nonAMP6963	171	151-200
nonAMP6964	167	151-200
nonAMP6965	64	51-100
nonAMP6966	143	101-150
nonAMP6967	203	>200
nonAMP6968	128	101-150
nonAMP6969	220	>200
nonAMP6970	185	151-200
nonAMP6971	146	101-150
nonAMP6972	192	151-200
nonAMP6973	247	>200
nonAMP6974	221	>200
nonAMP6975	187	151-200
nonAMP6976	167	151-200
nonAMP6977	165	151-200
nonAMP6978	155	151-200
nonAMP6979	122	101-150
nonAMP6980	144	101-150
nonAMP6981	127	101-150
nonAMP6982	89	51-100
nonAMP6983	243	>200
nonAMP6984	238	>200
nonAMP6985	188	151-200
nonAMP6986	252	>200
nonAMP6987	201	>200
nonAMP6988	185	151-200
nonAMP6989	221	>200
nonAMP6990	194	151-200
nonAMP6991	152	151-200
nonAMP6992	202	>200
nonAMP6993	179	151-200
nonAMP6994	129	101-150
nonAMP6995	136	101-150
nonAMP6996	153	151-200
nonAMP6997	240	>200
nonAMP6998	218	>200
nonAMP6999	88	51-100
nonAMP7000	33	0-50
nonAMP7001	127	101-150
nonAMP7002	92	51-100
nonAMP7003	159	151-200
nonAMP7004	214	>200
nonAMP7005	164	151-200
nonAMP7006	130	101-150
nonAMP7007	236	>200
nonAMP7008	146	101-150
nonAMP7009	201	>200
nonAMP7010	159	151-200
nonAMP7011	195	151-200
nonAMP7012	236	>200
nonAMP7013	88	51-100
nonAMP7014	188	151-200
nonAMP7015	157	151-200
nonAMP7016	218	>200
nonAMP7017	213	>200
nonAMP7018	197	151-200
nonAMP7019	199	151-200
nonAMP7020	130	101-150
nonAMP7021	90	51-100
nonAMP7022	149	101-150
nonAMP7023	224	>200
nonAMP7024	236	>200
nonAMP7025	108	101-150
nonAMP7026	166	151-200
nonAMP7027	246	>200
nonAMP7028	176	151-200
nonAMP7029	122	101-150
nonAMP7030	61	51-100
nonAMP7031	203	>200
nonAMP7032	46	0-50
nonAMP7033	119	101-150
nonAMP7034	224	>200
nonAMP7035	195	151-200
nonAMP7036	89	51-100
nonAMP7037	139	101-150
nonAMP7038	199	151-200
nonAMP7039	237	>200
nonAMP7040	65	51-100
nonAMP7041	200	151-200
nonAMP7042	138	101-150
nonAMP7043	122	101-150
nonAMP7044	101	101-150
nonAMP7045	175	151-200
nonAMP7046	185	151-200
nonAMP7047	158	151-200
nonAMP7048	95	51-100
nonAMP7049	142	101-150
nonAMP7050	123	101-150
nonAMP7051	71	51-100
nonAMP7052	215	>200
nonAMP7053	111	101-150
nonAMP7054	139	101-150
nonAMP7055	190	151-200
nonAMP7056	175	151-200
nonAMP7057	178	151-200
nonAMP7058	43	0-50
nonAMP7059	215	>200
nonAMP7060	248	>200
nonAMP7061	193	151-200
nonAMP7062	96	51-100
nonAMP7063	150	101-150
nonAMP7064	140	101-150
nonAMP7065	247	>200
nonAMP7066	68	51-100
nonAMP7067	108	101-150
nonAMP7068	254	>200
nonAMP7069	83	51-100
nonAMP7070	154	151-200
nonAMP7071	80	51-100
nonAMP7072	152	151-200
nonAMP7073	36	0-50
nonAMP7074	92	51-100
nonAMP7075	216	>200
nonAMP7076	129	101-150
nonAMP7077	95	51-100
nonAMP7078	228	>200
nonAMP7079	229	>200
nonAMP7080	255	>200
nonAMP7081	137	101-150
nonAMP7082	57	51-100
nonAMP7083	185	151-200
nonAMP7084	124	101-150
nonAMP7085	209	>200
nonAMP7086	228	>200
nonAMP7087	151	151-200
nonAMP7088	67	51-100
nonAMP7089	14	0-50
nonAMP7090	67	51-100
nonAMP7091	137	101-150
nonAMP7092	109	101-150
nonAMP7093	185	151-200
nonAMP7094	157	151-200
nonAMP7095	196	151-200
nonAMP7096	252	>200
nonAMP7097	76	51-100
nonAMP7098	162	151-200
nonAMP7099	129	101-150
nonAMP7100	200	151-200
nonAMP7101	149	101-150
nonAMP7102	230	>200
nonAMP7103	196	151-200
nonAMP7104	81	51-100
nonAMP7105	144	101-150
nonAMP7106	124	101-150
nonAMP7107	159	151-200
nonAMP7108	221	>200
nonAMP7109	192	151-200
nonAMP7110	95	51-100
nonAMP7111	215	>200
nonAMP7112	200	151-200
nonAMP7113	156	151-200
nonAMP7114	113	101-150
nonAMP7115	103	101-150
nonAMP7116	245	>200
nonAMP7117	229	>200
nonAMP7118	94	51-100
nonAMP7119	184	151-200
nonAMP7120	44	0-50
nonAMP7121	62	51-100
nonAMP7122	112	101-150
nonAMP7123	251	>200
nonAMP7124	164	151-200
nonAMP7125	38	0-50
nonAMP7126	145	101-150
nonAMP7127	252	>200
nonAMP7128	143	101-150
nonAMP7129	148	101-150
nonAMP7130	139	101-150
nonAMP7131	196	151-200
nonAMP7132	181	151-200
nonAMP7133	230	>200
nonAMP7134	156	151-200
nonAMP7135	142	101-150
nonAMP7136	209	>200
nonAMP7137	164	151-200
nonAMP7138	124	101-150
nonAMP7139	191	151-200
nonAMP7140	150	101-150
nonAMP7141	88	51-100
nonAMP7142	176	151-200
nonAMP7143	230	>200
nonAMP7144	87	51-100
nonAMP7145	243	>200
nonAMP7146	107	101-150
nonAMP7147	252	>200
nonAMP7148	96	51-100
nonAMP7149	61	51-100
nonAMP7150	189	151-200
nonAMP7151	195	151-200
nonAMP7152	219	>200
nonAMP7153	179	151-200
nonAMP7154	219	>200
nonAMP7155	195	151-200
nonAMP7156	175	151-200
nonAMP7157	226	>200
nonAMP7158	122	101-150
nonAMP7159	199	151-200
nonAMP7160	230	>200
nonAMP7161	221	>200
nonAMP7162	217	>200
nonAMP7163	95	51-100
nonAMP7164	215	>200
nonAMP7165	248	>200
nonAMP7166	252	>200
nonAMP7167	139	101-150
nonAMP7168	92	51-100
nonAMP7169	197	151-200
nonAMP7170	230	>200
nonAMP7171	157	151-200
nonAMP7172	78	51-100
nonAMP7173	168	151-200
nonAMP7174	104	101-150
nonAMP7175	184	151-200
nonAMP7176	154	151-200
nonAMP7177	99	51-100
nonAMP7178	202	>200
nonAMP7179	160	151-200
nonAMP7180	235	>200
nonAMP7181	241	>200
nonAMP7182	123	101-150
nonAMP7183	223	>200
nonAMP7184	201	>200
nonAMP7185	235	>200
nonAMP7186	71	51-100
nonAMP7187	141	101-150
nonAMP7188	143	101-150
nonAMP7189	88	51-100
nonAMP7190	221	>200
nonAMP7191	252	>200
nonAMP7192	37	0-50
nonAMP7193	137	101-150
nonAMP7194	173	151-200
nonAMP7195	211	>200
nonAMP7196	199	151-200
nonAMP7197	203	>200
nonAMP7198	217	>200
nonAMP7199	43	0-50
nonAMP7200	44	0-50
nonAMP7201	104	101-150
nonAMP7202	173	151-200
nonAMP7203	230	>200
nonAMP7204	156	151-200
nonAMP7205	220	>200
nonAMP7206	119	101-150
nonAMP7207	238	>200
nonAMP7208	121	101-150
nonAMP7209	131	101-150
nonAMP7210	224	>200
nonAMP7211	95	51-100
nonAMP7212	137	101-150
nonAMP7213	174	151-200
nonAMP7214	72	51-100
nonAMP7215	172	151-200
nonAMP7216	78	51-100
nonAMP7217	137	101-150
nonAMP7218	176	151-200
nonAMP7219	154	151-200
nonAMP7220	247	>200
nonAMP7221	229	>200
nonAMP7222	76	51-100
nonAMP7223	222	>200
nonAMP7224	230	>200
nonAMP7225	219	>200
nonAMP7226	88	51-100
nonAMP7227	83	51-100
nonAMP7228	237	>200
nonAMP7229	205	>200
nonAMP7230	231	>200
nonAMP7231	12	0-50
nonAMP7232	227	>200
nonAMP7233	189	151-200
nonAMP7234	61	51-100
nonAMP7235	110	101-150
nonAMP7236	199	151-200
nonAMP7237	193	151-200
nonAMP7238	247	>200
nonAMP7239	146	101-150
nonAMP7240	65	51-100
nonAMP7241	226	>200
nonAMP7242	148	101-150
nonAMP7243	157	151-200
nonAMP7244	154	151-200
nonAMP7245	211	>200
nonAMP7246	178	151-200
nonAMP7247	245	>200
nonAMP7248	239	>200
nonAMP7249	182	151-200
nonAMP7250	175	151-200
nonAMP7251	245	>200
nonAMP7252	197	151-200
nonAMP7253	141	101-150
nonAMP7254	218	>200
nonAMP7255	208	>200
nonAMP7256	156	151-200
nonAMP7257	211	>200
nonAMP7258	135	101-150
nonAMP7259	175	151-200
nonAMP7260	52	51-100
nonAMP7261	132	101-150
nonAMP7262	144	101-150
nonAMP7263	250	>200
nonAMP7264	209	>200
nonAMP7265	189	151-200
nonAMP7266	101	101-150
nonAMP7267	84	51-100
nonAMP7268	100	51-100
nonAMP7269	246	>200
nonAMP7270	201	>200
nonAMP7271	84	51-100
nonAMP7272	146	101-150
nonAMP7273	36	0-50
nonAMP7274	190	151-200
nonAMP7275	216	>200
nonAMP7276	197	151-200
nonAMP7277	218	>200
